Date;Open;High;Low;Close;Volume
15.12.20 00:14;1.21436;1.21443;1.21434;1.21435;150199996
15.12.20 00:14;1.21436;1.2144;1.21435;1.21439;135000000
15.12.20 00:14;1.21439;1.21441;1.21438;1.21439;122000000
15.12.20 00:14;1.21439;1.21442;1.21436;1.21442;127000000
15.12.20 00:14;1.21442;1.21442;1.21436;1.21439;148000000
15.12.20 00:15;1.21443;1.2145;1.21443;1.2145;130000000
15.12.20 00:15;1.21451;1.21452;1.21449;1.2145;124000000
15.12.20 00:15;1.2145;1.21456;1.21448;1.21455;153000000
15.12.20 00:15;1.21456;1.21458;1.21452;1.21452;139000000
15.12.20 00:15;1.21454;1.21455;1.21449;1.21453;132000000
15.12.20 00:15;1.21451;1.21453;1.2145;1.21451;99000000
15.12.20 00:16;1.21451;1.21452;1.21445;1.21447;128000000
15.12.20 00:16;1.21446;1.21448;1.21444;1.21445;133000000
15.12.20 00:16;1.21445;1.21447;1.21445;1.21447;155000000
15.12.20 00:16;1.21446;1.21448;1.21443;1.21446;146049999
15.12.20 00:16;1.21446;1.21448;1.21445;1.21448;131000000
15.12.20 00:16;1.21446;1.21448;1.21446;1.21446;139000000
15.12.20 00:17;1.21447;1.21451;1.21445;1.21451;141000000
15.12.20 00:17;1.21451;1.21452;1.2145;1.2145;85000000
15.12.20 00:17;1.2145;1.21452;1.21448;1.2145;110000000
15.12.20 00:17;1.21452;1.21453;1.21449;1.2145;132049999
15.12.20 00:17;1.21451;1.21452;1.2145;1.21452;136000000
15.12.20 00:17;1.21452;1.21452;1.21449;1.21452;94000000
15.12.20 00:18;1.21452;1.21453;1.21449;1.21452;108000000
15.12.20 00:18;1.21452;1.21452;1.21448;1.21451;115000000
15.12.20 00:18;1.21451;1.21455;1.2145;1.21455;148049999
15.12.20 00:18;1.21454;1.21455;1.21453;1.21454;143000000
15.12.20 00:18;1.21454;1.21457;1.21452;1.21456;123000000
15.12.20 00:18;1.21457;1.21459;1.21455;1.21458;131000000
15.12.20 00:19;1.21458;1.21459;1.21457;1.21459;96000000
15.12.20 00:19;1.21458;1.21459;1.21456;1.21459;166299994
15.12.20 00:19;1.21459;1.21461;1.21458;1.21461;126299994
15.12.20 00:19;1.21459;1.21459;1.21457;1.21457;146149997
15.12.20 00:19;1.21458;1.21459;1.21454;1.21454;174349993
15.12.20 00:19;1.21455;1.21455;1.21451;1.21453;131000000
15.12.20 00:20;1.21454;1.21458;1.21453;1.21457;141000000
15.12.20 00:20;1.21456;1.21458;1.21455;1.21458;124000000
15.12.20 00:20;1.21458;1.21458;1.21455;1.21457;147000000
15.12.20 00:20;1.21457;1.21458;1.21454;1.21458;149049999
15.12.20 00:20;1.21457;1.21459;1.21457;1.21458;148199996
15.12.20 00:20;1.21458;1.21459;1.21457;1.21458;122099998
15.12.20 00:21;1.21458;1.21463;1.21457;1.21461;164299994
15.12.20 00:21;1.21461;1.21462;1.2146;1.21462;112249995
15.12.20 00:21;1.2146;1.21462;1.21456;1.21457;128049999
15.12.20 00:21;1.21456;1.21463;1.21455;1.21461;128000000
15.12.20 00:21;1.21461;1.21463;1.2146;1.21462;156000000
15.12.20 00:21;1.21464;1.21464;1.21459;1.21461;128000000
15.12.20 00:22;1.21462;1.21462;1.21451;1.21454;139099998
15.12.20 00:22;1.21453;1.21455;1.21452;1.21453;173000000
15.12.20 00:22;1.21453;1.21454;1.2145;1.21453;145000000
15.12.20 00:22;1.21453;1.21455;1.21452;1.21453;142049999
15.12.20 00:22;1.21455;1.21455;1.21453;1.21453;118000000
15.12.20 00:22;1.21454;1.21455;1.21452;1.21454;114000000
15.12.20 00:23;1.21453;1.21455;1.21452;1.21452;161000000
15.12.20 00:23;1.21453;1.21455;1.21453;1.21455;120000000
15.12.20 00:23;1.21455;1.21456;1.21452;1.21454;136000000
15.12.20 00:23;1.21454;1.21456;1.21452;1.21455;162099998
15.12.20 00:23;1.21455;1.21459;1.21453;1.21457;144000000
15.12.20 00:23;1.21458;1.2146;1.21457;1.2146;163000000
15.12.20 00:24;1.21462;1.21462;1.21459;1.2146;151049999
15.12.20 00:24;1.21462;1.21463;1.21461;1.21461;136299994
15.12.20 00:24;1.2146;1.21463;1.21459;1.21459;138149997
15.12.20 00:24;1.21459;1.2146;1.21457;1.21458;111049999
15.12.20 00:24;1.21458;1.21466;1.21458;1.21461;103149997
15.12.20 00:24;1.21461;1.21463;1.21459;1.21461;158000000
15.12.20 00:25;1.21463;1.21465;1.21459;1.21463;151000000
15.12.20 00:25;1.21463;1.21464;1.21461;1.21463;136049999
15.12.20 00:25;1.21463;1.21465;1.21461;1.21463;151049999
15.12.20 00:25;1.21462;1.21465;1.21459;1.21463;146049999
15.12.20 00:25;1.21462;1.21465;1.21462;1.21464;141000000
15.12.20 00:25;1.21462;1.21465;1.21461;1.21465;118000000
15.12.20 00:26;1.21462;1.21463;1.21451;1.21451;108049999
15.12.20 00:26;1.2145;1.21452;1.21449;1.21449;128049999
15.12.20 00:26;1.21448;1.21449;1.21445;1.21447;140149997
15.12.20 00:26;1.21445;1.21448;1.21445;1.21445;112000000
15.12.20 00:26;1.21448;1.21448;1.21445;1.21445;109000000
15.12.20 00:26;1.21447;1.21449;1.21444;1.21447;119000000
15.12.20 00:27;1.21447;1.21447;1.21445;1.21447;115000000
15.12.20 00:27;1.21445;1.21448;1.21444;1.21444;126049999
15.12.20 00:27;1.21445;1.21447;1.21445;1.21445;115000000
15.12.20 00:27;1.21445;1.21446;1.21434;1.21435;141049999
15.12.20 00:27;1.21435;1.21438;1.21433;1.21437;147000000
15.12.20 00:27;1.21437;1.21437;1.21434;1.21436;149099998
15.12.20 00:28;1.21438;1.2144;1.21434;1.21437;161000000
15.12.20 00:28;1.21437;1.21442;1.21436;1.21436;162000000
15.12.20 00:28;1.21438;1.21438;1.21433;1.21437;141049999
15.12.20 00:28;1.21435;1.21438;1.2143;1.21438;168000000
15.12.20 00:28;1.21436;1.21444;1.21435;1.21444;132049999
15.12.20 00:28;1.21442;1.21443;1.21439;1.21442;155049999
15.12.20 00:29;1.21444;1.21445;1.21441;1.21442;151099998
15.12.20 00:29;1.21442;1.21445;1.21441;1.21443;140000000
15.12.20 00:29;1.21444;1.21444;1.21441;1.21444;148000000
15.12.20 00:29;1.21445;1.21447;1.21444;1.21445;82049999
15.12.20 00:29;1.21445;1.21447;1.21444;1.21445;140049999
15.12.20 00:29;1.21445;1.21446;1.21444;1.21445;91000000
15.12.20 00:30;1.21445;1.21448;1.21444;1.21448;126000000
15.12.20 00:30;1.21448;1.21449;1.21445;1.21447;132000000
15.12.20 00:30;1.21447;1.21447;1.21445;1.21445;126049999
15.12.20 00:30;1.21445;1.21449;1.21444;1.21448;120000000
15.12.20 00:30;1.21445;1.21449;1.21444;1.21447;154000000
15.12.20 00:30;1.21447;1.21448;1.21444;1.21445;109000000
15.12.20 00:31;1.21448;1.21448;1.21445;1.21445;138000000
15.12.20 00:31;1.21445;1.21448;1.21444;1.21446;105000000
15.12.20 00:31;1.21446;1.21459;1.21445;1.21458;149000000
15.12.20 00:31;1.21456;1.21459;1.21455;1.21459;119000000
15.12.20 00:31;1.21457;1.21469;1.21455;1.21469;146000000
15.12.20 00:31;1.21464;1.21465;1.21461;1.21461;136299994
15.12.20 00:32;1.21463;1.21465;1.2146;1.2146;152049999
15.12.20 00:32;1.2146;1.21464;1.2146;1.21464;149000000
15.12.20 00:32;1.21465;1.21465;1.21462;1.21463;122000000
15.12.20 00:32;1.21463;1.21463;1.21461;1.21462;140000000
15.12.20 00:32;1.21463;1.21463;1.21461;1.21462;125000000
15.12.20 00:32;1.21462;1.21465;1.21462;1.21463;120049999
15.12.20 00:33;1.21463;1.21464;1.21462;1.21463;98000000
15.12.20 00:33;1.21463;1.21465;1.21462;1.21463;133000000
15.12.20 00:33;1.21463;1.21465;1.21462;1.21463;149000000
15.12.20 00:33;1.21463;1.21465;1.21462;1.21462;130099998
15.12.20 00:33;1.21463;1.21463;1.21462;1.21463;127049999
15.12.20 00:33;1.21462;1.21463;1.21461;1.21461;120099998
15.12.20 00:34;1.21463;1.21465;1.21461;1.21461;131149997
15.12.20 00:34;1.21464;1.21465;1.21462;1.21464;138049999
15.12.20 00:34;1.21462;1.21465;1.21462;1.21463;116000000
15.12.20 00:34;1.21463;1.21469;1.21461;1.21468;132000000
15.12.20 00:34;1.21468;1.21474;1.21468;1.21469;147049999
15.12.20 00:34;1.21469;1.21479;1.21468;1.21477;149049999
15.12.20 00:35;1.21477;1.21478;1.21471;1.21474;134000000
15.12.20 00:35;1.21474;1.21474;1.21472;1.21473;149000000
15.12.20 00:35;1.21473;1.2148;1.21472;1.21479;120000000
15.12.20 00:35;1.21479;1.21479;1.21477;1.21479;162000000
15.12.20 00:35;1.2148;1.21481;1.21478;1.21479;151000000
15.12.20 00:35;1.21479;1.21483;1.21479;1.21481;136000000
15.12.20 00:36;1.21481;1.21482;1.21478;1.21478;116000000
15.12.20 00:36;1.21477;1.21479;1.21476;1.21478;108000000
15.12.20 00:36;1.21477;1.21483;1.21477;1.21483;146000000
15.12.20 00:36;1.21481;1.21483;1.21476;1.21477;131000000
15.12.20 00:36;1.21476;1.21479;1.21476;1.21477;138000000
15.12.20 00:36;1.21477;1.21479;1.21476;1.21478;119000000
15.12.20 00:37;1.21477;1.21478;1.21476;1.21476;155000000
15.12.20 00:37;1.21477;1.21479;1.21476;1.21479;109000000
15.12.20 00:37;1.21479;1.21483;1.21477;1.21479;147000000
15.12.20 00:37;1.21479;1.21479;1.21476;1.21479;115000000
15.12.20 00:37;1.21479;1.2148;1.21476;1.21477;132000000
15.12.20 00:37;1.21477;1.21479;1.21475;1.21477;125000000
15.12.20 00:38;1.21477;1.21482;1.21475;1.2148;153000000
15.12.20 00:38;1.2148;1.21482;1.2148;1.21482;85000000
15.12.20 00:38;1.21482;1.21483;1.21479;1.21481;121000000
15.12.20 00:38;1.21481;1.21484;1.2148;1.21484;128000000
15.12.20 00:38;1.21484;1.21488;1.21482;1.21488;121000000
15.12.20 00:38;1.21488;1.21489;1.21484;1.21484;125000000
15.12.20 00:39;1.21485;1.21485;1.21482;1.21483;131000000
15.12.20 00:39;1.21483;1.21485;1.21482;1.21485;133000000
15.12.20 00:39;1.21485;1.21485;1.21475;1.21477;171199996
15.12.20 00:39;1.21477;1.21479;1.21476;1.21478;117000000
15.12.20 00:39;1.21477;1.2148;1.21477;1.21477;128000000
15.12.20 00:39;1.21477;1.21478;1.2147;1.21472;157000000
15.12.20 00:40;1.21471;1.21472;1.21469;1.21472;133000000
15.12.20 00:40;1.21472;1.21473;1.21466;1.21467;147000000
15.12.20 00:40;1.21468;1.21468;1.21465;1.21467;143000000
15.12.20 00:40;1.21468;1.2147;1.21467;1.21468;132000000
15.12.20 00:40;1.21468;1.21471;1.21468;1.21471;141000000
15.12.20 00:40;1.21471;1.21477;1.2147;1.21474;123000000
15.12.20 00:41;1.21472;1.21474;1.21472;1.21474;108000000
15.12.20 00:41;1.21472;1.21477;1.21472;1.21476;146000000
15.12.20 00:41;1.21477;1.21477;1.21471;1.21471;140049999
15.12.20 00:41;1.21474;1.21474;1.21471;1.21472;177000000
15.12.20 00:41;1.21471;1.21473;1.21471;1.21473;126000000
15.12.20 00:41;1.21473;1.21473;1.21466;1.21468;153049999
15.12.20 00:42;1.21468;1.21469;1.21465;1.21467;163049999
15.12.20 00:42;1.21466;1.21468;1.21466;1.21468;106000000
15.12.20 00:42;1.21466;1.21469;1.21465;1.21469;126000000
15.12.20 00:42;1.21467;1.21469;1.21466;1.21466;118000000
15.12.20 00:42;1.21466;1.21474;1.21466;1.21474;134000000
15.12.20 00:42;1.21474;1.21474;1.21471;1.21473;136000000
15.12.20 00:43;1.21471;1.21478;1.21471;1.21478;134000000
15.12.20 00:43;1.21478;1.21478;1.21472;1.21473;173099998
15.12.20 00:43;1.21473;1.21474;1.2147;1.2147;158049999
15.12.20 00:43;1.2147;1.21471;1.21468;1.2147;177099998
15.12.20 00:43;1.21469;1.2147;1.21466;1.21468;155000000
15.12.20 00:43;1.21465;1.21469;1.21465;1.21467;168000000
15.12.20 00:44;1.21467;1.21471;1.21466;1.21468;157000000
15.12.20 00:44;1.21467;1.2147;1.21466;1.2147;152000000
15.12.20 00:44;1.2147;1.2147;1.21464;1.21464;203000000
15.12.20 00:44;1.21464;1.21467;1.21464;1.21466;132000000
15.12.20 00:44;1.21466;1.21468;1.21464;1.21465;151000000
15.12.20 00:44;1.21466;1.21468;1.21465;1.21467;148000000
15.12.20 00:45;1.21467;1.21471;1.21465;1.21469;151000000
15.12.20 00:45;1.21468;1.21476;1.21468;1.21476;130000000
15.12.20 00:45;1.21476;1.21482;1.21474;1.21481;159000000
15.12.20 00:45;1.21481;1.21483;1.2148;1.21481;117049999
15.12.20 00:45;1.21481;1.21481;1.21478;1.21479;169000000
15.12.20 00:45;1.21479;1.2148;1.21477;1.2148;139049999
15.12.20 00:46;1.2148;1.21483;1.21479;1.21481;129000000
15.12.20 00:46;1.21482;1.21483;1.21481;1.21481;106000000
15.12.20 00:46;1.21481;1.21482;1.21479;1.21482;133000000
15.12.20 00:46;1.21481;1.21483;1.21479;1.2148;169099998
15.12.20 00:46;1.21479;1.2148;1.21473;1.21473;176149997
15.12.20 00:46;1.21473;1.21477;1.21473;1.21476;163049999
15.12.20 00:47;1.21476;1.21477;1.21473;1.21473;158149997
15.12.20 00:47;1.21472;1.21473;1.21472;1.21473;102000000
15.12.20 00:47;1.21472;1.21475;1.21471;1.21474;131049999
15.12.20 00:47;1.21474;1.21475;1.21472;1.21472;116099998
15.12.20 00:47;1.21472;1.21473;1.21472;1.21473;135000000
15.12.20 00:47;1.21472;1.21473;1.21471;1.21473;125049999
15.12.20 00:48;1.21472;1.21473;1.21471;1.21473;131000000
15.12.20 00:48;1.2147;1.21473;1.2147;1.21473;128000000
15.12.20 00:48;1.21473;1.21475;1.21471;1.21474;143099998
15.12.20 00:48;1.21473;1.21473;1.2147;1.2147;138000000
15.12.20 00:48;1.21472;1.21473;1.2147;1.21472;132000000
15.12.20 00:48;1.21473;1.21473;1.21471;1.21472;151000000
15.12.20 00:49;1.21472;1.21473;1.2147;1.21472;145049999
15.12.20 00:49;1.21474;1.21475;1.21472;1.21472;125000000
15.12.20 00:49;1.21473;1.21474;1.21471;1.21472;148049999
15.12.20 00:49;1.21472;1.21474;1.21469;1.2147;147049999
15.12.20 00:49;1.2147;1.2147;1.21466;1.21467;154000000
15.12.20 00:49;1.21468;1.21468;1.21467;1.21467;110000000
15.12.20 00:50;1.21467;1.21473;1.21467;1.21472;180099998
15.12.20 00:50;1.21473;1.21473;1.21469;1.21469;155099998
15.12.20 00:50;1.21469;1.21472;1.21469;1.21472;87000000
15.12.20 00:50;1.21471;1.21473;1.21467;1.21468;146049999
15.12.20 00:50;1.21468;1.21468;1.21465;1.21466;115000000
15.12.20 00:50;1.21466;1.21467;1.21465;1.21466;118000000
15.12.20 00:51;1.21467;1.21467;1.21464;1.21467;162000000
15.12.20 00:51;1.21467;1.2147;1.21466;1.21469;168049999
15.12.20 00:51;1.21468;1.21473;1.21467;1.21473;150049999
15.12.20 00:51;1.21472;1.21473;1.21469;1.21469;134049999
15.12.20 00:51;1.21468;1.2147;1.21467;1.21468;150000000
15.12.20 00:51;1.21468;1.2147;1.21467;1.2147;133099998
15.12.20 00:52;1.21468;1.2147;1.21467;1.21468;154049999
15.12.20 00:52;1.21468;1.21468;1.21466;1.21467;156000000
15.12.20 00:52;1.21467;1.21469;1.21467;1.21469;138000000
15.12.20 00:52;1.21469;1.21469;1.21467;1.21469;128000000
15.12.20 00:52;1.21466;1.21469;1.21466;1.21469;136000000
15.12.20 00:52;1.21469;1.21469;1.21467;1.21469;132000000
15.12.20 00:53;1.21469;1.2147;1.21466;1.21469;135000000
15.12.20 00:53;1.21467;1.21469;1.21466;1.21467;112000000
15.12.20 00:53;1.21467;1.21469;1.21466;1.21466;152000000
15.12.20 00:53;1.21467;1.21475;1.21467;1.21474;152099998
15.12.20 00:53;1.21473;1.21478;1.21472;1.21474;142049999
15.12.20 00:53;1.21475;1.21481;1.21474;1.21478;154000000
15.12.20 00:54;1.21478;1.21486;1.21477;1.21481;163049999
15.12.20 00:54;1.2148;1.21483;1.2148;1.21481;137000000
15.12.20 00:54;1.21481;1.21482;1.21479;1.21482;142000000
15.12.20 00:54;1.21482;1.21482;1.21471;1.21472;153000000
15.12.20 00:54;1.21471;1.21475;1.2147;1.21473;159099998
15.12.20 00:54;1.21472;1.21475;1.21471;1.21474;121000000
15.12.20 00:55;1.21474;1.21475;1.21471;1.21475;147000000
15.12.20 00:55;1.21475;1.2148;1.21471;1.2148;125000000
15.12.20 00:55;1.2148;1.2148;1.21476;1.21479;161000000
15.12.20 00:55;1.21481;1.21481;1.21477;1.21477;131000000
15.12.20 00:55;1.21478;1.2148;1.21477;1.21478;98000000
15.12.20 00:55;1.21477;1.21478;1.21475;1.21476;138000000
15.12.20 00:56;1.21476;1.21478;1.21476;1.21476;147000000
15.12.20 00:56;1.21476;1.21478;1.21474;1.21478;111000000
15.12.20 00:56;1.21478;1.21478;1.21475;1.21478;138000000
15.12.20 00:56;1.21478;1.21478;1.21475;1.21478;125000000
15.12.20 00:56;1.21478;1.21478;1.21476;1.21476;111000000
15.12.20 00:56;1.21476;1.2148;1.21475;1.21478;117000000
15.12.20 00:57;1.21477;1.21481;1.21477;1.21478;148000000
15.12.20 00:57;1.21479;1.21481;1.21477;1.21477;120000000
15.12.20 00:57;1.21477;1.2148;1.21473;1.21476;118000000
15.12.20 00:57;1.21476;1.21477;1.21473;1.21477;100000000
15.12.20 00:57;1.2148;1.21483;1.2148;1.2148;130000000
15.12.20 00:57;1.21481;1.21483;1.2148;1.21482;145000000
15.12.20 00:58;1.21482;1.21488;1.21481;1.21483;115000000
15.12.20 00:58;1.21485;1.21485;1.21483;1.21483;117000000
15.12.20 00:58;1.21483;1.21485;1.21483;1.21484;109000000
15.12.20 00:58;1.21483;1.21485;1.21477;1.21482;127000000
15.12.20 00:58;1.21482;1.21482;1.21478;1.21482;111000000
15.12.20 00:58;1.2148;1.21482;1.21477;1.21482;111000000
15.12.20 00:59;1.21482;1.21482;1.21478;1.2148;154000000
15.12.20 00:59;1.21478;1.2148;1.21476;1.21479;119000000
15.12.20 00:59;1.21479;1.2148;1.21477;1.21477;134000000
15.12.20 00:59;1.21476;1.2148;1.21476;1.21477;84000000
15.12.20 00:59;1.2148;1.21487;1.21476;1.21487;141000000
15.12.20 00:59;1.21487;1.21487;1.21483;1.21484;135049999
15.12.20 01:00;1.21483;1.21486;1.2148;1.21484;146000000
15.12.20 01:00;1.2148;1.21484;1.2148;1.21484;142000000
15.12.20 01:00;1.21484;1.21484;1.21481;1.21484;116000000
15.12.20 01:00;1.21484;1.21485;1.21481;1.21483;120000000
15.12.20 01:00;1.21483;1.21486;1.21481;1.21481;113000000
15.12.20 01:00;1.21482;1.21489;1.21481;1.21484;132000000
15.12.20 01:01;1.21483;1.21487;1.21483;1.21487;151000000
15.12.20 01:01;1.21487;1.21487;1.21483;1.21485;145000000
15.12.20 01:01;1.21483;1.21486;1.21483;1.21484;127000000
15.12.20 01:01;1.21484;1.21486;1.21483;1.21485;134000000
15.12.20 01:01;1.21485;1.21485;1.2148;1.21483;130000000
15.12.20 01:01;1.21483;1.21483;1.2148;1.21483;105000000
15.12.20 01:02;1.21482;1.21488;1.21482;1.21488;147000000
15.12.20 01:02;1.21486;1.21491;1.21486;1.2149;144000000
15.12.20 01:02;1.2149;1.21491;1.21484;1.21484;177000000
15.12.20 01:02;1.21485;1.21491;1.21485;1.2149;141000000
15.12.20 01:02;1.21486;1.21489;1.21482;1.21486;156000000
15.12.20 01:02;1.21486;1.21486;1.21481;1.21481;127000000
15.12.20 01:03;1.21482;1.21487;1.21482;1.21487;144000000
15.12.20 01:03;1.21484;1.21487;1.21482;1.21483;148000000
15.12.20 01:03;1.21485;1.21493;1.21485;1.2149;134000000
15.12.20 01:03;1.21488;1.2149;1.21486;1.21489;167000000
15.12.20 01:03;1.21486;1.2149;1.21485;1.21487;156000000
15.12.20 01:03;1.21488;1.21495;1.21488;1.21494;159000000
15.12.20 01:04;1.21494;1.21495;1.21493;1.21494;144149997
15.12.20 01:04;1.21494;1.21496;1.21493;1.21495;142049999
15.12.20 01:04;1.21495;1.21495;1.21491;1.21492;137000000
15.12.20 01:04;1.21493;1.21495;1.21492;1.21494;161000000
15.12.20 01:04;1.21494;1.21494;1.21487;1.21489;129000000
15.12.20 01:04;1.21488;1.21488;1.21484;1.21484;127000000
15.12.20 01:05;1.21485;1.21485;1.21483;1.21483;129000000
15.12.20 01:05;1.21484;1.21484;1.21482;1.21483;122000000
15.12.20 01:05;1.21483;1.21484;1.21482;1.21482;99000000
15.12.20 01:05;1.21482;1.21483;1.21482;1.21482;132000000
15.12.20 01:05;1.21483;1.21485;1.21482;1.21484;148000000
15.12.20 01:05;1.21484;1.21488;1.21482;1.21486;146000000
15.12.20 01:06;1.21485;1.2149;1.21485;1.2149;158099998
15.12.20 01:06;1.21492;1.21497;1.21492;1.21496;161000000
15.12.20 01:06;1.21494;1.21494;1.21492;1.21493;143000000
15.12.20 01:06;1.21493;1.21496;1.21492;1.21496;157000000
15.12.20 01:06;1.21496;1.21498;1.21494;1.21497;142000000
15.12.20 01:06;1.21497;1.21497;1.21493;1.21493;147000000
15.12.20 01:07;1.21492;1.21495;1.21491;1.21491;151049999
15.12.20 01:07;1.21491;1.21491;1.21483;1.21485;166000000
15.12.20 01:07;1.21485;1.2149;1.21484;1.2149;150049999
15.12.20 01:07;1.2149;1.21492;1.21489;1.21491;167000000
15.12.20 01:07;1.2149;1.21495;1.21487;1.21493;148000000
15.12.20 01:07;1.21493;1.21505;1.21493;1.21502;163000000
15.12.20 01:08;1.21502;1.21515;1.21502;1.21513;156000000
15.12.20 01:08;1.21513;1.21515;1.2151;1.21512;161000000
15.12.20 01:08;1.21511;1.21515;1.21511;1.21515;143000000
15.12.20 01:08;1.21515;1.21515;1.21511;1.21515;164000000
15.12.20 01:08;1.21515;1.21515;1.21512;1.21514;155000000
15.12.20 01:08;1.21515;1.21515;1.21512;1.21513;149000000
15.12.20 01:09;1.21513;1.21521;1.21512;1.21515;164000000
15.12.20 01:09;1.21513;1.21513;1.21506;1.2151;186000000
15.12.20 01:09;1.2151;1.2151;1.21507;1.2151;150000000
15.12.20 01:09;1.2151;1.2151;1.21505;1.21505;134000000
15.12.20 01:09;1.21508;1.21508;1.21505;1.21505;143000000
15.12.20 01:09;1.21505;1.21508;1.21502;1.21505;142000000
15.12.20 01:10;1.21505;1.2151;1.21505;1.2151;159000000
15.12.20 01:10;1.21509;1.2151;1.21508;1.21508;140000000
15.12.20 01:10;1.21509;1.2151;1.21506;1.2151;133049999
15.12.20 01:10;1.21508;1.21515;1.21508;1.21515;130000000
15.12.20 01:10;1.21515;1.21515;1.21512;1.21513;117000000
15.12.20 01:10;1.21511;1.21514;1.21506;1.21506;158000000
15.12.20 01:11;1.21506;1.21509;1.21503;1.21509;127000000
15.12.20 01:11;1.21509;1.2151;1.21507;1.21509;144000000
15.12.20 01:11;1.21508;1.21509;1.21502;1.21505;112000000
15.12.20 01:11;1.21505;1.21505;1.21499;1.21501;154000000
15.12.20 01:11;1.21501;1.21501;1.21499;1.21499;146000000
15.12.20 01:11;1.21499;1.21504;1.21499;1.21502;121049999
15.12.20 01:12;1.21503;1.21504;1.21502;1.21504;126000000
15.12.20 01:12;1.21504;1.21505;1.21502;1.21504;112000000
15.12.20 01:12;1.21505;1.21508;1.21502;1.21508;163000000
15.12.20 01:12;1.21507;1.21507;1.21503;1.21505;139000000
15.12.20 01:12;1.21504;1.21505;1.21502;1.21504;133000000
15.12.20 01:12;1.21505;1.21505;1.21502;1.21504;158099998
15.12.20 01:13;1.21504;1.21504;1.21498;1.21498;126000000
15.12.20 01:13;1.21498;1.215;1.21497;1.21499;148000000
15.12.20 01:13;1.21498;1.215;1.21494;1.21494;129000000
15.12.20 01:13;1.21494;1.21495;1.21492;1.21495;121049999
15.12.20 01:13;1.21495;1.21495;1.21492;1.21495;157000000
15.12.20 01:13;1.21494;1.21494;1.21488;1.21488;142199996
15.12.20 01:14;1.21491;1.21491;1.21486;1.21486;114000000
15.12.20 01:14;1.2149;1.2149;1.21487;1.21488;133049999
15.12.20 01:14;1.21486;1.2149;1.21486;1.21487;154249995
15.12.20 01:14;1.21487;1.2149;1.21485;1.21488;150149997
15.12.20 01:14;1.21488;1.2149;1.21479;1.21485;139000000
15.12.20 01:14;1.21482;1.21486;1.21481;1.21483;166149997
15.12.20 01:15;1.21482;1.21485;1.21481;1.21482;161099998
15.12.20 01:15;1.21482;1.21486;1.21482;1.21485;152049999
15.12.20 01:15;1.21482;1.21485;1.21477;1.2148;151099998
15.12.20 01:15;1.2148;1.2148;1.21477;1.2148;143000000
15.12.20 01:15;1.21478;1.21482;1.21477;1.21481;123000000
15.12.20 01:15;1.2148;1.2148;1.21476;1.21477;147000000
15.12.20 01:16;1.21477;1.2148;1.21477;1.2148;114099998
15.12.20 01:16;1.21479;1.2148;1.21477;1.2148;132000000
15.12.20 01:16;1.21477;1.2148;1.21477;1.21478;136049999
15.12.20 01:16;1.21479;1.21483;1.21477;1.21479;143000000
15.12.20 01:16;1.21478;1.2148;1.21477;1.21477;125000000
15.12.20 01:16;1.21479;1.2148;1.21477;1.21479;121000000
15.12.20 01:17;1.21477;1.2148;1.21474;1.2148;167000000
15.12.20 01:17;1.21477;1.2148;1.21476;1.2148;148000000
15.12.20 01:17;1.2148;1.2148;1.21477;1.2148;136000000
15.12.20 01:17;1.2148;1.21482;1.21479;1.2148;132000000
15.12.20 01:17;1.2148;1.2148;1.21477;1.2148;131000000
15.12.20 01:17;1.21479;1.2148;1.21477;1.21479;138000000
15.12.20 01:18;1.2148;1.2148;1.21477;1.21479;118000000
15.12.20 01:18;1.21479;1.2148;1.21477;1.2148;142049999
15.12.20 01:18;1.21479;1.2148;1.21477;1.21479;118000000
15.12.20 01:18;1.2148;1.2148;1.21477;1.21478;112000000
15.12.20 01:18;1.2148;1.2148;1.21477;1.2148;108000000
15.12.20 01:18;1.2148;1.2148;1.21478;1.21478;130000000
15.12.20 01:19;1.2148;1.2148;1.21473;1.21474;165049999
15.12.20 01:19;1.21473;1.21475;1.21472;1.21473;135000000
15.12.20 01:19;1.21472;1.21475;1.21472;1.21475;134000000
15.12.20 01:19;1.21475;1.21475;1.21473;1.21475;149000000
15.12.20 01:19;1.21475;1.21475;1.21471;1.21472;159000000
15.12.20 01:19;1.21472;1.21475;1.21471;1.21475;138000000
15.12.20 01:20;1.21475;1.21475;1.21473;1.21474;152000000
15.12.20 01:20;1.21474;1.2148;1.21474;1.21478;151000000
15.12.20 01:20;1.2148;1.2148;1.21477;1.21479;168000000
15.12.20 01:20;1.21479;1.2148;1.21476;1.21478;118049999
15.12.20 01:20;1.21478;1.21481;1.21477;1.2148;148000000
15.12.20 01:20;1.21479;1.2148;1.21476;1.21478;119000000
15.12.20 01:21;1.21477;1.2148;1.21477;1.2148;152000000
15.12.20 01:21;1.21479;1.21479;1.21474;1.21478;117000000
15.12.20 01:21;1.21479;1.21481;1.21477;1.2148;140000000
15.12.20 01:21;1.2148;1.21487;1.21478;1.21486;117000000
15.12.20 01:21;1.21486;1.21488;1.21481;1.21485;139000000
15.12.20 01:21;1.21485;1.21485;1.21482;1.21483;151000000
15.12.20 01:22;1.21484;1.21485;1.21483;1.21485;114000000
15.12.20 01:22;1.21485;1.21485;1.21481;1.21483;138049999
15.12.20 01:22;1.21481;1.21484;1.21481;1.21484;144000000
15.12.20 01:22;1.21484;1.21485;1.21481;1.21485;119000000
